"CD_CVM","EMPRESA","CD_CONTA","CONTA","PERIODO","VL_CONTA"
"25798","Kallas","2.01.02","2.01.02 - Fornecedores","3T21",26920
"25798","Kallas","2.01.03","2.01.03 - Obrigações Fiscais","3T21",10025
"25798","Kallas","2.01.04","2.01.04 - Empréstimos e Financiamentos","3T21",22456
"25798","Kallas","2.01.05","2.01.05 - Outras Obrigações","3T21",93618
"25798","Kallas","2.02","2.02 - Passivo Não Circulante","3T21",453352
"25798","Kallas","2.02.01","2.02.01 - Empréstimos e Financiamentos","3T21",237785
"25798","Kallas","2.02.02","2.02.02 - Outras Obrigações","3T21",215567
"25798","Kallas","2.03","2.03 - Patrimônio Líquido","3T21",772183
"25798","Kallas","2.03.01","2.03.01 - Capital Social Realizado","3T21",553783
"25798","Kallas","2.03.02","2.03.02 - Reservas de Capital","3T21",-3017
"25798","Kallas","2.03.03","2.03.03 - Reservas de Reavaliação","3T21",0
"25798","Kallas","2.03.04","2.03.04 - Reservas de Lucros","3T21",142616
"25798","Kallas","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","3T21",0
"25798","Kallas","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","3T21",0
"25798","Kallas","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","3T21",0
"25798","Kallas","2.03.08","2.03.08 - Outros Resultados Abrangentes","3T21",0
"25798","Kallas","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","3T21",78801
"25976","Yuny","2","2 - Passivo Total","1T21",456447
"25976","Yuny","2.01","2.01 - Passivo Circulante","1T21",116626
"25976","Yuny","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","1T21",2268
"25976","Yuny","2.01.02","2.01.02 - Fornecedores","1T21",2184
"25976","Yuny","2.01.03","2.01.03 - Obrigações Fiscais","1T21",2351
"25976","Yuny","2.01.04","2.01.04 - Empréstimos e Financiamentos","1T21",47115
"25976","Yuny","2.01.05","2.01.05 - Outras Obrigações","1T21",62708
"25976","Yuny","2.02","2.02 - Passivo Não Circulante","1T21",181473
"25976","Yuny","2.02.01","2.02.01 - Empréstimos e Financiamentos","1T21",75516
"25976","Yuny","2.02.02","2.02.02 - Outras Obrigações","1T21",105957
"25976","Yuny","2.03","2.03 - Patrimônio Líquido","1T21",158348
"25976","Yuny","2.03.01","2.03.01 - Capital Social Realizado","1T21",40729
"25976","Yuny","2.03.02","2.03.02 - Reservas de Capital","1T21",6000
"25976","Yuny","2.03.03","2.03.03 - Reservas de Reavaliação","1T21",0
"25976","Yuny","2.03.04","2.03.04 - Reservas de Lucros","1T21",32618
"25976","Yuny","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","1T21",0
"25976","Yuny","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","1T21",0
"25976","Yuny","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","1T21",0
"25976","Yuny","2.03.08","2.03.08 - Outros Resultados Abrangentes","1T21",0
"25976","Yuny","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","1T21",79001
"25976","Yuny","2","2 - Passivo Total","2T21",398763
"25976","Yuny","2.01","2.01 - Passivo Circulante","2T21",104244
"25976","Yuny","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","2T21",2421
"25976","Yuny","2.01.02","2.01.02 - Fornecedores","2T21",4243
"25976","Yuny","2.01.03","2.01.03 - Obrigações Fiscais","2T21",461
"25976","Yuny","2.01.04","2.01.04 - Empréstimos e Financiamentos","2T21",41811
"25976","Yuny","2.01.05","2.01.05 - Outras Obrigações","2T21",55308
"25976","Yuny","2.02","2.02 - Passivo Não Circulante","2T21",143150
"25976","Yuny","2.02.01","2.02.01 - Empréstimos e Financiamentos","2T21",39701
"25976","Yuny","2.02.02","2.02.02 - Outras Obrigações","2T21",103449
"25976","Yuny","2.03","2.03 - Patrimônio Líquido","2T21",151369
"25976","Yuny","2.03.01","2.03.01 - Capital Social Realizado","2T21",40729
"25976","Yuny","2.03.02","2.03.02 - Reservas de Capital","2T21",6000
"25976","Yuny","2.03.03","2.03.03 - Reservas de Reavaliação","2T21",0
"25976","Yuny","2.03.04","2.03.04 - Reservas de Lucros","2T21",31696
"25976","Yuny","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","2T21",0
"25976","Yuny","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","2T21",0
"25976","Yuny","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","2T21",0
"25976","Yuny","2.03.08","2.03.08 - Outros Resultados Abrangentes","2T21",0
"25976","Yuny","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","2T21",72944
"25976","Yuny","2","2 - Passivo Total","3T21",385752
"25976","Yuny","2.01","2.01 - Passivo Circulante","3T21",100191
"25976","Yuny","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","3T21",3328
"25976","Yuny","2.01.02","2.01.02 - Fornecedores","3T21",5051
"25976","Yuny","2.01.03","2.01.03 - Obrigações Fiscais","3T21",651
"25976","Yuny","2.01.04","2.01.04 - Empréstimos e Financiamentos","3T21",44637
"25976","Yuny","2.01.05","2.01.05 - Outras Obrigações","3T21",46524
"25976","Yuny","2.02","2.02 - Passivo Não Circulante","3T21",138830
"25976","Yuny","2.02.01","2.02.01 - Empréstimos e Financiamentos","3T21",34979
"25976","Yuny","2.02.02","2.02.02 - Outras Obrigações","3T21",103851
"25976","Yuny","2.03","2.03 - Patrimônio Líquido","3T21",146731
"25976","Yuny","2.03.01","2.03.01 - Capital Social Realizado","3T21",40729
"25976","Yuny","2.03.02","2.03.02 - Reservas de Capital","3T21",6000
"25976","Yuny","2.03.03","2.03.03 - Reservas de Reavaliação","3T21",0
"25976","Yuny","2.03.04","2.03.04 - Reservas de Lucros","3T21",0
"25976","Yuny","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","3T21",24705
"25976","Yuny","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","3T21",0
"25976","Yuny","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","3T21",0
"25976","Yuny","2.03.08","2.03.08 - Outros Resultados Abrangentes","3T21",0
"25976","Yuny","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","3T21",75297
"24279","Inter","2","2 - Passivo Total","1T21",811843
"24279","Inter","2.01","2.01 - Passivo Circulante","1T21",308173
"24279","Inter","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","1T21",5471
"24279","Inter","2.01.02","2.01.02 - Fornecedores","1T21",34040
"24279","Inter","2.01.03","2.01.03 - Obrigações Fiscais","1T21",15021
"24279","Inter","2.01.04","2.01.04 - Empréstimos e Financiamentos","1T21",174260
"24279","Inter","2.01.05","2.01.05 - Outras Obrigações","1T21",79381
"24279","Inter","2.02","2.02 - Passivo Não Circulante","1T21",450963
"24279","Inter","2.02.01","2.02.01 - Empréstimos e Financiamentos","1T21",44940
"24279","Inter","2.02.02","2.02.02 - Outras Obrigações","1T21",406023
"24279","Inter","2.03","2.03 - Patrimônio Líquido","1T21",52707
"24279","Inter","2.03.01","2.03.01 - Capital Social Realizado","1T21",87196
"24279","Inter","2.03.02","2.03.02 - Reservas de Capital","1T21",0
"24279","Inter","2.03.03","2.03.03 - Reservas de Reavaliação","1T21",0
"24279","Inter","2.03.04","2.03.04 - Reservas de Lucros","1T21",776
"24279","Inter","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","1T21",-35265
"24279","Inter","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","1T21",0
"24279","Inter","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","1T21",0
"24279","Inter","2.03.08","2.03.08 - Outros Resultados Abrangentes","1T21",0
"24279","Inter","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","1T21",0
"24279","Inter","2","2 - Passivo Total","2T21",823704
"24279","Inter","2.01","2.01 - Passivo Circulante","2T21",284132
"24279","Inter","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","2T21",6055
"24279","Inter","2.01.02","2.01.02 - Fornecedores","2T21",46950
"24279","Inter","2.01.03","2.01.03 - Obrigações Fiscais","2T21",16478
"24279","Inter","2.01.04","2.01.04 - Empréstimos e Financiamentos","2T21",123590
"24279","Inter","2.01.05","2.01.05 - Outras Obrigações","2T21",91059
"24279","Inter","2.02","2.02 - Passivo Não Circulante","2T21",485770
"24279","Inter","2.02.01","2.02.01 - Empréstimos e Financiamentos","2T21",89652
"24279","Inter","2.02.02","2.02.02 - Outras Obrigações","2T21",396118
"24279","Inter","2.03","2.03 - Patrimônio Líquido","2T21",53802
"24279","Inter","2.03.01","2.03.01 - Capital Social Realizado","2T21",87196
"24279","Inter","2.03.02","2.03.02 - Reservas de Capital","2T21",0
"24279","Inter","2.03.03","2.03.03 - Reservas de Reavaliação","2T21",0
"24279","Inter","2.03.04","2.03.04 - Reservas de Lucros","2T21",776
"24279","Inter","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","2T21",-34170
"24279","Inter","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","2T21",0
"24279","Inter","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","2T21",0
"24279","Inter","2.03.08","2.03.08 - Outros Resultados Abrangentes","2T21",0
"24279","Inter","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","2T21",0
"24279","Inter","2","2 - Passivo Total","3T21",784640
"24279","Inter","2.01","2.01 - Passivo Circulante","3T21",290566
"24279","Inter","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","3T21",5974
"24279","Inter","2.01.02","2.01.02 - Fornecedores","3T21",45229
"24279","Inter","2.01.03","2.01.03 - Obrigações Fiscais","3T21",16836
"24279","Inter","2.01.04","2.01.04 - Empréstimos e Financiamentos","3T21",136910
"24279","Inter","2.01.05","2.01.05 - Outras Obrigações","3T21",85617
"24279","Inter","2.02","2.02 - Passivo Não Circulante","3T21",425463
"24279","Inter","2.02.01","2.02.01 - Empréstimos e Financiamentos","3T21",74846
"24279","Inter","2.02.02","2.02.02 - Outras Obrigações","3T21",350617
"24279","Inter","2.03","2.03 - Patrimônio Líquido","3T21",68611
"24279","Inter","2.03.01","2.03.01 - Capital Social Realizado","3T21",87196
"24279","Inter","2.03.02","2.03.02 - Reservas de Capital","3T21",0
"24279","Inter","2.03.03","2.03.03 - Reservas de Reavaliação","3T21",0
"24279","Inter","2.03.04","2.03.04 - Reservas de Lucros","3T21",776
"24279","Inter","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","3T21",-19361
"24279","Inter","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","3T21",0
"24279","Inter","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","3T21",0
"24279","Inter","2.03.08","2.03.08 - Outros Resultados Abrangentes","3T21",0
"24279","Inter","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","3T21",0
"23604","You Inc","2","2 - Passivo Total","1T21",1112523
"23604","You Inc","2.01","2.01 - Passivo Circulante","1T21",379940
"23604","You Inc","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","1T21",2956
"23604","You Inc","2.01.02","2.01.02 - Fornecedores","1T21",35718
"23604","You Inc","2.01.03","2.01.03 - Obrigações Fiscais","1T21",3365
"23604","You Inc","2.01.04","2.01.04 - Empréstimos e Financiamentos","1T21",32805
"23604","You Inc","2.01.05","2.01.05 - Outras Obrigações","1T21",305096
"23604","You Inc","2.02","2.02 - Passivo Não Circulante","1T21",472004
"23604","You Inc","2.02.01","2.02.01 - Empréstimos e Financiamentos","1T21",249391
"23604","You Inc","2.02.02","2.02.02 - Outras Obrigações","1T21",222613
"23604","You Inc","2.03","2.03 - Patrimônio Líquido","1T21",260579
"23604","You Inc","2.03.01","2.03.01 - Capital Social Realizado","1T21",129921
"23604","You Inc","2.03.02","2.03.02 - Reservas de Capital","1T21",16404
"23604","You Inc","2.03.03","2.03.03 - Reservas de Reavaliação","1T21",0
"23604","You Inc","2.03.04","2.03.04 - Reservas de Lucros","1T21",2
"23604","You Inc","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","1T21",-87170
"23604","You Inc","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","1T21",0
"23604","You Inc","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","1T21",0
"23604","You Inc","2.03.08","2.03.08 - Outros Resultados Abrangentes","1T21",0
"23604","You Inc","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","1T21",201422
"23604","You Inc","2","2 - Passivo Total","2T21",1187421
"23604","You Inc","2.01","2.01 - Passivo Circulante","2T21",287267
"23604","You Inc","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","2T21",2481
"23604","You Inc","2.01.02","2.01.02 - Fornecedores","2T21",38307
"23604","You Inc","2.01.03","2.01.03 - Obrigações Fiscais","2T21",4364
"23604","You Inc","2.01.04","2.01.04 - Empréstimos e Financiamentos","2T21",6852
"23604","You Inc","2.01.05","2.01.05 - Outras Obrigações","2T21",235263
"23604","You Inc","2.02","2.02 - Passivo Não Circulante","2T21",612218
"23604","You Inc","2.02.01","2.02.01 - Empréstimos e Financiamentos","2T21",305492
"23604","You Inc","2.02.02","2.02.02 - Outras Obrigações","2T21",306726
"23604","You Inc","2.03","2.03 - Patrimônio Líquido","2T21",287936
"23604","You Inc","2.03.01","2.03.01 - Capital Social Realizado","2T21",129921
"23604","You Inc","2.03.02","2.03.02 - Reservas de Capital","2T21",16404
"23604","You Inc","2.03.03","2.03.03 - Reservas de Reavaliação","2T21",0
"23604","You Inc","2.03.04","2.03.04 - Reservas de Lucros","2T21",2
"23604","You Inc","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","2T21",-80956
"23604","You Inc","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","2T21",0
"23604","You Inc","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","2T21",0
"23604","You Inc","2.03.08","2.03.08 - Outros Resultados Abrangentes","2T21",0
"23604","You Inc","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","2T21",222565
"23604","You Inc","2","2 - Passivo Total","3T21",1192824
"23604","You Inc","2.01","2.01 - Passivo Circulante","3T21",336935
"23604","You Inc","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","3T21",3588
"23604","You Inc","2.01.02","2.01.02 - Fornecedores","3T21",38483
"23604","You Inc","2.01.03","2.01.03 - Obrigações Fiscais","3T21",4245
"23604","You Inc","2.01.04","2.01.04 - Empréstimos e Financiamentos","3T21",29839
"23604","You Inc","2.01.05","2.01.05 - Outras Obrigações","3T21",260780
"23604","You Inc","2.02","2.02 - Passivo Não Circulante","3T21",593086
"23604","You Inc","2.02.01","2.02.01 - Empréstimos e Financiamentos","3T21",316435
"23604","You Inc","2.02.02","2.02.02 - Outras Obrigações","3T21",276651
"23604","You Inc","2.03","2.03 - Patrimônio Líquido","3T21",262803
"23604","You Inc","2.03.01","2.03.01 - Capital Social Realizado","3T21",129921
"23604","You Inc","2.03.02","2.03.02 - Reservas de Capital","3T21",16401
"23604","You Inc","2.03.03","2.03.03 - Reservas de Reavaliação","3T21",0
"23604","You Inc","2.03.04","2.03.04 - Reservas de Lucros","3T21",2
"23604","You Inc","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","3T21",-76962
"23604","You Inc","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","3T21",0
"23604","You Inc","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","3T21",0
"23604","You Inc","2.03.08","2.03.08 - Outros Resultados Abrangentes","3T21",0
"23604","You Inc","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","3T21",193441
"21067","Moura Dubex","2","2 - Passivo Total","1T21",2179962
"21067","Moura Dubex","2.01","2.01 - Passivo Circulante","1T21",450703
"21067","Moura Dubex","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","1T21",20212
"21067","Moura Dubex","2.01.02","2.01.02 - Fornecedores","1T21",39371
"21067","Moura Dubex","2.01.03","2.01.03 - Obrigações Fiscais","1T21",18270
"21067","Moura Dubex","2.01.04","2.01.04 - Empréstimos e Financiamentos","1T21",63094
"21067","Moura Dubex","2.01.05","2.01.05 - Outras Obrigações","1T21",309756
"21067","Moura Dubex","2.02","2.02 - Passivo Não Circulante","1T21",711633
"21067","Moura Dubex","2.02.01","2.02.01 - Empréstimos e Financiamentos","1T21",71691
"21067","Moura Dubex","2.02.02","2.02.02 - Outras Obrigações","1T21",639942
"21067","Moura Dubex","2.03","2.03 - Patrimônio Líquido","1T21",1017626
"21067","Moura Dubex","2.03.01","2.03.01 - Capital Social Realizado","1T21",1309972
"21067","Moura Dubex","2.03.02","2.03.02 - Reservas de Capital","1T21",25179
"21067","Moura Dubex","2.03.03","2.03.03 - Reservas de Reavaliação","1T21",0
"21067","Moura Dubex","2.03.04","2.03.04 - Reservas de Lucros","1T21",0
"21067","Moura Dubex","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","1T21",-410316
"21067","Moura Dubex","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","1T21",96861
"21067","Moura Dubex","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","1T21",0
"21067","Moura Dubex","2.03.08","2.03.08 - Outros Resultados Abrangentes","1T21",0
"21067","Moura Dubex","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","1T21",-4070
"21067","Moura Dubex","2","2 - Passivo Total","2T21",2325794
"21067","Moura Dubex","2.01","2.01 - Passivo Circulante","2T21",451250
"21067","Moura Dubex","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","2T21",17902
"21067","Moura Dubex","2.01.02","2.01.02 - Fornecedores","2T21",37836
"21067","Moura Dubex","2.01.03","2.01.03 - Obrigações Fiscais","2T21",16350
"21067","Moura Dubex","2.01.04","2.01.04 - Empréstimos e Financiamentos","2T21",51656
"21067","Moura Dubex","2.01.05","2.01.05 - Outras Obrigações","2T21",327506
"21067","Moura Dubex","2.02","2.02 - Passivo Não Circulante","2T21",832442
"21067","Moura Dubex","2.02.01","2.02.01 - Empréstimos e Financiamentos","2T21",75564
"21067","Moura Dubex","2.02.02","2.02.02 - Outras Obrigações","2T21",756878
"21067","Moura Dubex","2.03","2.03 - Patrimônio Líquido","2T21",1042102
"21067","Moura Dubex","2.03.01","2.03.01 - Capital Social Realizado","2T21",1308172
"21067","Moura Dubex","2.03.02","2.03.02 - Reservas de Capital","2T21",25179
"21067","Moura Dubex","2.03.03","2.03.03 - Reservas de Reavaliação","2T21",0
"21067","Moura Dubex","2.03.04","2.03.04 - Reservas de Lucros","2T21",0
"21067","Moura Dubex","2.03.05","2.03.05 - Lucros/Prejuízos Acumulados","2T21",-384762
"21067","Moura Dubex","2.03.06","2.03.06 - Ajustes de Avaliação Patrimonial","2T21",96861
"21067","Moura Dubex","2.03.07","2.03.07 - Ajustes Acumulados de Conversão","2T21",0
"21067","Moura Dubex","2.03.08","2.03.08 - Outros Resultados Abrangentes","2T21",0
"21067","Moura Dubex","2.03.09","2.03.09 - Participação dos Acionistas Não Controladores","2T21",-3348
"21067","Moura Dubex","2","2 - Passivo Total","3T21",2462135
"21067","Moura Dubex","2.01","2.01 - Passivo Circulante","3T21",570052
"21067","Moura Dubex","2.01.01","2.01.01 - Obrigações Sociais e Trabalhistas","3T21",21451
"21067","Moura Dubex","2.01.02","2.01.02 - Fornecedores","3T21",39497
"21067","Moura Dubex","2.01.03","2.01.03 - Obrigações Fiscais","3T21",14824
"21067","Moura Dubex","2.01.04","2.01.04 - Empréstimos e Financiamentos","3T21",94270
"21067","Moura Dubex","2.01.05","2.01.05 - Outras Obrigações","3T21",400010
"21067","Moura Dubex","2.02","2.02 - Passivo Não Circulante","3T21",831658
"21067","Moura Dubex","2.02.01","2.02.01 - Empréstimos e Financiamentos","3T21",41004
"21067","Moura Dubex","2.02.02","2.02.02 - Outras Obrigações","3T21",790654
"21067","Moura Dubex","2.03","2.03 - Patrimônio Líquido","3T21",1060425
"21067","Moura Dubex","2.03.01","2.03.01 - Capital Social Realizado","3T21",1299963
"21067","Moura Dubex","2.03.02","2.03.02 - Reservas de Capital","3T21",25179
"21067","Moura Dubex","2.03.03","2.03.03 - Reservas de Reavaliação","3T21",0
